X,Y,incident_id,incident_location,call_source,call_description,category,priority,call_group,call_code,called_at,intake_time,dispatch_time,travel_time,on_scene_time,total_response_time,total_time,zip_code,precinct,scout_car_area,neighborhood_name,council_district,longitude,latitude,ESRI_OID
-83.20101511,42.33999319,2.02236E+11,Rutherford St & Whitlock St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,6PCT  ,397010,2022/12/30 21:58:35+00,1.4,3.2,7.1,60.1,12.2,72.2,48228,6,612,Warren Ave Community,7,-83.20101511,42.33999319,514921
-83.09539611,42.43329794,2.02236E+11,I 75 Service Drive & S I 75 Service Drive,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,11PCT ,843020,2022/12/30 21:57:21+00,1.5,-1.6,11.7,28.9,13.7,42.5,48203,11,1101,Nolan,3,-83.09539611,42.43329794,514922
-83.2752351,42.38584494,2.02236E+11,Schoolcraft St & Schoolcraft Rd,W911 ,MENTAL NOT VIOLENT,MENTPPRS,3,6PCT  ,852030,2022/12/30 21:56:57+00,3,19.8,4.8,68.4,30.4,98.8,48223,6,601,Eliza Howell,1,-83.2752351,42.38584494,514923
-83.20396385,42.35079163,2.02236E+11,Saint Marys St & Tireman St,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/30 21:54:54+00,1.9,2,1.1,64.4,5.5,69.9,48228,6,611,Warren Ave Community,7,-83.20396385,42.35079163,514924
-83.22250746,42.44412594,2.02236E+11,8 Mile Rd & Rosemont Ave,W911 ,NARCOTICS I/P,NARCIP  ,1,8PCT  ,GL8766,2022/12/30 21:54:41+00,1,-1.1,10,3.4,11.8,15.2,48219,8,803,O'Hair Park,1,-83.22250746,42.44412594,514925
-83.14201833,42.41894951,2.02236E+11,Santa Maria St & Stoepel St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,12PCT ,381030,2022/12/30 21:52:17+00,0.9,73.7,0.1,72.2,75.7,147.8,48221,12,1208,Bagley,2,-83.14201833,42.41894951,514926
-83.11005677,42.38367196,2.02236E+11,La Salle Blvd & Burlingame St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,10PCT ,397010,2022/12/30 21:48:23+00,2.7,-2.6,5.4,275,8.4,283.4,48206,10,1005,Dexter-Linwood,5,-83.11005677,42.38367196,514927
-83.13180536,42.36230192,2.02236E+11,Dailey Ct & Dailey St,W911 ,MOLESTATION REPORT,MOLESTRP,3,10PCT ,322030,2022/12/30 21:48:14+00,2.7,27.5,4.8,20.8,37.8,58.6,48204,10,1006,Midwest,6,-83.13180536,42.36230191,514928
-83.02825501,42.44357881,2.02236E+11,Milbank St & Packard St,W911 ,WELL BEING CHECK,WBC     ,3,11PCT ,843031,2022/12/30 21:45:22+00,4.2,6.8,2.1,236.1,13,249.1,48234,11,1104,Sherwood,3,-83.02825501,42.44357881,514929
-83.0373598,42.33584159,2.02236E+11,E Lafayette St & N I 375 Service Drive,W911 ,AUTO X OR PED X - INJURIES,ACCINJ  ,1,7PCT  ,811010,2022/12/30 21:44:36+00,0,1.1,10.5,113.7,12.9,126.6,48207,7,709,Lafayette Park,5,-83.0373598,42.33584159,514930
-83.00432266,42.42723573,2.02236E+11,Greiner St & Hoover St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,9PCT  ,352010,2022/12/30 21:44:13+00,2.1,0.5,4.6,8.8,10.3,19.1,48205,9,904,Von Steuben,3,-83.00432266,42.42723573,514931
-83.12211529,42.31355201,2.02236E+11,W Vernor Hwy & Stair St,W911 ,LARCENY I/P OR J/H,LARCENY ,3,4PCT  ,361030,2022/12/30 21:43:56+00,1.5,0.5,2.3,3.7,5.4,9.1,48209,4,409,Springwells,6,-83.12211529,42.31355201,514932
-83.22397434,42.33240109,2.02236E+11,Kirkwood St & Stahelin Ave,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,6PCT  ,347020,2022/12/30 21:43:39+00,1.3,0.9,9.6,7.6,12.3,19.9,48228,6,612,Warrendale,7,-83.22397434,42.33240109,514933
-83.12944756,42.33112983,2.02236E+11,Michigan Ave & Apple St,W911 ,AUTO X OR PED X - INJURIES,ACCINJ  ,1,4PCT  ,811010,2022/12/30 21:39:44+00,0,0.8,3,92.8,4.2,97,48210,4,405,Claytown,6,-83.12944756,42.33112983,514934
-83.11628984,42.34464921,2.02236E+11,30th St & W Warren Ave,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,10PCT ,843020,2022/12/30 21:38:53+00,1.8,9.8,5.7,30.7,21.4,52.1,48210,10,1009,Chadsey Condon,6,-83.11628984,42.34464921,514935
-83.11621099,42.36380367,2.02236E+11,Holmur St & W Philadelphia St,W911 ,PERSON WITH WEAPON,WEAPON  ,2,10PCT ,345020,2022/12/30 21:37:25+00,2.8,4.3,5,34.8,12.1,46.9,48204,10,1007,Petoskey-Otsego,5,-83.11621099,42.36380367,514936
-83.06046547,42.32508705,2.02236E+11,W Fort St & 8th St,E911 ,DISTURBANCE,DISTURB ,1,3PCT  ,GL8777,2022/12/30 21:33:27+00,0.8,-0.9,10.1,22,11.7,33.8,48216,3,310,West Side Industrial,6,-83.06046547,42.32508705,514937
-83.0100561,42.34366793,2.02236E+11,E Jefferson Ave & Mount Elliott St,W911 ,DISTURBANCE,DISTURB ,3,7PCT  ,825030,2022/12/30 21:33:06+00,2.1,139.2,10.8,0.1,153.9,154,48207,7,710,Elmwood Park,5,-83.0100561,42.34366793,514938
-83.06225738,42.34362669,2.02236E+11,Peterboro St & 2nd Ave,W911 ,ONE DOWN/DRUG OD,OD      ,2,3PCT  ,842020,2022/12/30 21:32:56+00,1.6,26.5,2.8,16.6,32.1,48.7,48201,3,311,Midtown,6,-83.06225738,42.34362669,514939
-83.01938144,42.37437387,2.02236E+11,Theodore St & E Grand Blvd,W911 ,SHOTS FIRED IP,SHOTS IP,1,7PCT  ,342010,2022/12/30 21:30:47+00,0.7,-1.8,2.8,21.7,5.1,26.8,48211,7,705,Gratiot Town/Kettering,5,-83.01938144,42.37437387,514940
-83.08170152,42.3697486,2.02236E+11,Seville Row & W Bethune St,W911 ,ASSIST OTHER,AO      ,2,3PCT  ,831020,2022/12/30 21:28:21+00,3.4,2.9,2.6,19.7,9.4,29.1,48202,3,303,New Center Commons,5,-83.08170152,42.36974859,514941
-83.23645171,42.42455685,2.02236E+11,Pickford St & Westmoreland Rd,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,8PCT  ,347020,2022/12/30 21:27:45+00,2.2,24.3,7,63.1,35,98.1,48219,8,807,Evergreen-Outer Drive,1,-83.23645171,42.42455685,514942
-83.00186072,42.3982551,2.02236E+11,Gratiot Ave & Devine St,PHONE,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,5PCT  ,812020,2022/12/30 21:27:44+00,1.9,88.2,0,5.3,121.6,127,48213,7,701,Airport Sub,3,-83.00186072,42.3982551,514943
-83.09946364,42.37639197,2.02236E+11,Rosa Parks Blvd & Clairmount St,W911 ,SUICIDE I/P,SUICIP  ,1,10PCT ,312010,2022/12/30 21:25:51+00,0,1.9,6,20.7,7.9,28.6,48206,10,1008,Virginia Park Community,5,-83.09946364,42.37639197,514944
-83.14856558,42.40749017,2.02236E+11,Pilgrim St & Turner St,W911 ,WELL BEING CHECK,WBC     ,3,12PCT ,843031,2022/12/30 21:25:46+00,1.7,-1.6,78.2,11.8,81.3,93,48238,12,1211,Fitzgerald/Marygrove,2,-83.14856558,42.40749016,514945
-83.2145086,42.40662026,2.02236E+11,Oakfield St & Pilgrim St,PHONE,PANIC / DURESS ALARM,PANIC   ,2,8PCT  ,804020,2022/12/30 21:22:02+00,0.7,5.7,8.4,17.5,16.1,33.6,48227,8,812,Crary/St Marys,1,-83.21450861,42.40662026,514946
-82.9394936,42.41270374,2.02236E+11,Berden St & Yorkshire Rd,W911 ,DV A/B I/P-J/H,DV A/B  ,1,5PCT  ,397010,2022/12/30 21:21:44+00,0.7,7.2,0.9,43.7,9,52.7,48224,5,504,East English Village,4,-82.9394936,42.41270374,514947
-83.0373598,42.33584159,2.02236E+11,E Lafayette St & N I 375 Service Drive,PHONE,BURGLARY BUSINESS IP,BBUGIP  ,2,7PCT  ,351020,2022/12/30 21:21:14+00,0.8,17.2,13.4,65.7,33.7,99.4,     ,7,709,Lafayette Park,5,-83.0373598,42.33584159,514948
-83.12211529,42.31355201,2.02236E+11,W Vernor Hwy & Stair St,W911 ,DISTURBANCE,DISTURB ,3,4PCT  ,825030,2022/12/30 21:17:30+00,1.7,-0.7,6.7,4,8.9,12.9,48209,4,409,Springwells,6,-83.12211529,42.31355201,514949
-83.13752777,42.37355532,2.02236E+11,Belleterre St & Burlingame St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 21:16:29+00,2.3,1.7,8.9,38.4,25.2,63.6,48204,10,1004,Nardin Park,7,-83.13752777,42.37355532,514950
-83.14201833,42.41894951,2.02236E+11,Santa Maria St & Stoepel St,E911 ,DV F/A I/P-J/H,FA IP   ,1,12PCT ,393010,2022/12/30 21:16:12+00,1.3,-0.7,5.3,103.4,7.9,111.3,48221,12,1208,Bagley,2,-83.14201833,42.41894951,514951
-83.20060739,42.41231656,2.02236E+11,Verne St & Winthrop St,W911 ,MISSING REPORT,MISSRPT ,3,8PCT  ,844030,2022/12/30 21:14:02+00,1.3,1.4,15.2,94.5,18.4,112.8,48235,8,812,Crary/St Marys,1,-83.20060739,42.41231656,514952
-83.19517008,42.40525502,2.02236E+11,Midland St & Sussex St,W911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2022/12/30 21:13:35+00,1.1,0.1,2.3,12.9,4.5,17.4,48227,2,201,Belmont,1,-83.19517008,42.40525502,514953
-82.93327713,42.41836686,2.02236E+11,Woodhall St & Harper Ave,W911 ,LEWD AND LASCIVIOUS IP,OTHERSEX,2,5PCT  ,323020,2022/12/30 21:10:15+00,2.9,2.8,12.2,0.1,19.2,19.3,48224,5,505,Cornerstone Village,4,-82.93327713,42.41836686,514954
-82.99356645,42.43292699,2.02236E+11,Goulburn St & Eastwood St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/30 21:09:05+00,0.4,0.4,14.2,116.2,15.1,131.3,48205,9,905,Von Steuben,3,-82.99356645,42.43292699,514955
-83.18622644,42.42362997,2.02236E+11,Freeland St & Curtis St,W911 ,WELL BEING CHECK,WBC     ,3,12PCT ,843031,2022/12/30 20:56:29+00,2.4,72.1,10.1,16.4,85.4,101.8,48235,12,1206,Winship,2,-83.18622644,42.42362997,514956
-83.23838719,42.35753436,2.02236E+11,Joy Rd & Heyden St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,6PCT  ,397010,2022/12/30 20:56:01+00,1.6,0.1,4.7,69.4,8.5,77.8,48228,6,606,Franklin Park,7,-83.23838719,42.35753436,514957
-83.23454311,42.42969906,2.02236E+11,W 7 Mile Rd & Edinborough Rd,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,8PCT  ,347020,2022/12/30 20:55:26+00,1.6,18.2,10,30.7,30.4,61.1,48219,8,807,Evergreen-Outer Drive,1,-83.23454311,42.42969906,514958
-82.995662,42.38277845,2.02236E+11,E Warren Ave & Hurlbut St,W911 ,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,5PCT  ,812020,2022/12/30 20:54:50+00,2.5,19.6,9.1,99.7,32.7,132.4,48214,5,501,West End,4,-82.995662,42.38277845,514959
-83.0949312,42.3749949,2.02236E+11,Woodrow Wilson St & Gladstone St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 20:54:08+00,1.7,4.4,8.5,34.8,15.5,50.3,48206,10,1008,Virginia Park Community,5,-83.0949312,42.3749949,514960
-83.14891368,42.35675038,2.02236E+11,Greenlawn St & Mackenzie St,E911 ,SCRAP STRIP  BLDG  IP,SCRP IP ,1,2PCT  ,355010,2022/12/30 20:53:32+00,0.7,1.2,14.9,16.2,18.1,34.2,48204,2,210,Barton-McFarland,6,-83.14891367,42.35675038,514961
-83.06225738,42.34362669,2.02236E+11,Peterboro St & 2nd Ave,W911 ,SHOTS FIRED IP,SHOTS IP,1,3PCT  ,342010,2022/12/30 20:53:30+00,1.1,0.6,1.4,16.4,4.3,20.7,48201,3,311,Midtown,6,-83.06225738,42.34362669,514962
-82.94153406,42.39566294,2.02236E+11,Waveney St & Berkshire St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,5PCT  ,352010,2022/12/30 20:51:28+00,2.5,0.8,4.3,10.3,15.5,25.8,48224,5,506,Morningside,4,-82.94153406,42.39566294,514963
-83.07335949,42.34266343,2.02236E+11,Brainard St & Trumbull St,PHONE,ONE DOWN/DRUG OD,OD      ,2,3PCT  ,842020,2022/12/30 20:50:04+00,1.4,13.2,1.9,22.3,16.4,38.8,48208,3,308,Woodbridge,6,-83.07335949,42.34266343,514964
-83.16872554,42.38825644,2.02236E+11,Schoolcraft St & Meyers Rd,E911 ,ONE DOWN/OVERDOSE,OD      ,1,2PCT  ,GL8779,2022/12/30 20:47:41+00,0.7,0.2,4.3,23.6,7.2,30.7,48227,2,203,Northwest Community,7,-83.16872554,42.38825644,514965
-82.93009553,42.41817829,2.02236E+11,Hereford St & Minerva St,W911 ,SHOTS FIRED IP,SHOTS IP,1,5PCT  ,342010,2022/12/30 20:46:59+00,0.8,0.8,0.9,127.1,2.8,130,48224,5,505,Cornerstone Village,4,-82.93009553,42.41817829,514966
-82.93745757,42.41345639,2.02236E+11,Berden St & Grayton St,W911 ,ROBBERY ARMED IP-ANY,RAIP    ,1,5PCT  ,331010,2022/12/30 20:46:11+00,1.6,6.5,5.4,3.7,14.4,18,48224,5,504,East English Village,4,-82.93745758,42.41345638,514967
-83.2188975,42.4300356,2.02236E+11,W 7 Mile Rd & Southfield Service Drive,W911 ,DISTURBANCE,DISTURB ,1,8PCT  ,GL8777,2022/12/30 20:46:06+00,1.6,0.1,9.9,7.2,13,20.3,48235,8,804,Greenfield,2,-83.2188975,42.4300356,514968
-82.95130686,42.41124156,2.02236E+11,Haverhill St & Balfour Rd,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/30 20:43:03+00,3.2,32.9,27.4,30,64.2,94.2,48224,9,911,Outer Drive-Hayes,4,-82.95130686,42.41124155,514969
-82.97770035,42.43508564,2.02236E+11,E 7 Mile Rd & Gratiot Ave,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2022/12/30 20:42:11+00,1.8,27,22.7,0.1,53.7,53.8,48205,9,902,Franklin,3,-82.97770035,42.43508564,514970
-83.02977572,42.33912911,2.02236E+11,Saint Aubin St & E Lafayette St,E911 ,DISTURBANCE,DISTURB ,3,7PCT  ,825030,2022/12/30 20:42:04+00,4.6,31.5,8.4,15.1,44.4,59.5,48207,7,709,Elmwood Park,5,-83.02977572,42.33912911,514971
-82.97598613,42.43768354,2.02236E+11,Gratiot Ave & Pfent St,E911 ,LARCENY I/P OR J/H,LARCENY ,3,9PCT  ,361030,2022/12/30 20:41:36+00,1.4,37.6,2.4,350.8,41.6,392.4,48205,9,902,Franklin,3,-82.97598613,42.43768354,514972
-83.14179899,42.43702609,2.02236E+11,Saint Martins Ave & Livernois Ave,E911 ,RECOVERED / FOUND PROPERTY,RECPROP ,1,12PCT ,GL8799,2022/12/30 20:36:58+00,1.7,4.2,8.6,25.4,16.4,41.8,0,12,1203,Oak Grove District 2,2,-83.14179899,42.43702609,514973
-83.22378465,42.3595154,2.02236E+11,Brace St & Dover St,W911 ,SHOT OR STABBED DELTA,GSW1    ,1,6PCT  ,GSW1  ,2022/12/30 20:32:10+00,2,27.7,3.1,151,36.1,187.2,48228,6,607,Franklin Park,7,-83.22378465,42.3595154,514974
-82.96547621,42.43543129,2.02236E+11,Hayes St & E 7 Mile Rd,W911 ,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,9PCT  ,812020,2022/12/30 20:32:00+00,2.3,1.6,3.4,78,8.5,86.5,48205,9,903,Regent Park,3,-82.96547621,42.43543129,514975
-83.27781937,42.42439307,2.02236E+11,Grand River Ave & Telegraph Rd,W911 ,MISCELLANEOUS TRAFFIC,MISCTRAF,3,8PCT  ,817036,2022/12/30 20:31:08+00,2,-0.4,0,7.4,3.2,10.6,     ,8,805,The Eye,1,-83.27781937,42.42439307,514976
-83.04916073,42.43157923,2.02236E+11,Bloom St & E Robinwood St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,11PCT ,397010,2022/12/30 20:30:45+00,1,2.4,5.3,44.3,10,54.2,48234,11,1108,Krainz Woods,3,-83.04916073,42.43157923,514977
-82.91143594,42.41518907,2.02236E+11,Mack Ave & Lannoo Dr,W911 ,VICIOUS ANIMAL,VICANML ,2,5PCT  ,862020,2022/12/30 20:29:09+00,1.6,8.2,5.9,17.8,17,34.7,48236,5,505,,4,-82.91143594,42.41518907,514978
-83.14165661,42.43348418,2.02236E+11,Cambridge Ave & Livernois Ave,E911 ,HOLD UP ALARM AND MOW,HOLDUP  ,1,12PCT ,802010,2022/12/30 20:25:26+00,1.4,-0.2,6.1,15.6,8.1,23.6,0,12,1203,Bagley,2,-83.14165661,42.43348418,514979
-83.07523207,42.37722459,2.02236E+11,John R St & Melbourne St,PHONE,MISSING REPORT,MISSRPT ,3,3PCT  ,844030,2022/12/30 20:19:49+00,2.8,51.5,9.7,57.8,65.2,123,48202,3,302,North End,5,-83.07523207,42.37722459,514980
-82.99864651,42.35662396,2.02236E+11,Van Dyke St & Saint Paul St,W911 ,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,7PCT  ,805020,2022/12/30 20:19:30+00,1.9,57.4,8.4,10.7,68,78.6,48214,7,711,West Village,5,-82.99864651,42.35662396,514981
-83.12483357,42.370585,2.02236E+11,Otsego St & Kay St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 20:18:01+00,1.5,31.6,20.9,4,55.1,59.1,48204,10,1004,Nardin Park,7,-83.12483357,42.370585,514982
-83.07691226,42.36904519,2.02236E+11,2nd Ave & W Grand Blvd,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/30 20:17:36+00,1.7,28.1,8.4,0.1,38.4,38.6,48202,3,303,New Center,5,-83.07691226,42.36904519,514983
-83.10190373,42.42016853,2.02236E+11,W Dakota Ave & John R St,W911 ,ROBBERY ARMED IP-ANY,RAIP    ,1,12PCT ,331010,2022/12/30 20:16:56+00,1.1,3.2,4.9,74.7,9.9,84.6,48203,12,1205,Grixdale Farms,2,-83.10190373,42.42016853,514984
-83.0505506,42.44250019,2.02236E+11,Moenart St & Cordova St,W911 ,DISTURBANCE,DISTURB ,3,11PCT ,825030,2022/12/30 20:16:41+00,2.6,0.5,3,11.3,6.2,17.5,48234,11,1103,Farwell,3,-83.0505506,42.44250019,514985
-83.07945877,42.44026813,2.02236E+11,E Outer Dr & Fleming St,W911 ,ONE DOWN/DRUG OD,OD      ,2,11PCT ,842020,2022/12/30 20:12:34+00,3.1,18,2.9,7.4,26.2,33.6,     ,11,1102,Nolan,3,-83.07945877,42.44026813,514986
-83.1993249,42.3870308,2.02236E+11,Winthrop St & Schoolcraft St,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/30 20:11:44+00,2.8,26.2,0,6.5,34.2,40.7,48227,8,814,Greenfield-Grand River,1,-83.1993249,42.3870308,514987
-83.18235276,42.42007106,2.02236E+11,Lesure St & W Outer Dr,E911 ,"SHOTS J/H, EVIDENCE, REPT",SHOTS JH,3,12PCT ,342030,2022/12/30 20:10:24+00,1.8,34,11,92.2,46.8,139,48235,12,1206,Winship,2,-83.18235276,42.42007106,514988
-82.98557309,42.44673467,2.02236E+11,Edmore Dr & Schoenherr St,E911 ,VICIOUS ANIMAL,VICANML ,2,9PCT  ,862020,2022/12/30 20:05:56+00,2,16.5,6.7,25.8,26,51.8,48205,9,902,Mohican Regent,3,-82.98557309,42.44673467,514989
-82.93732919,42.42323975,2.02236E+11,Casino St & Marne St,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/30 20:05:47+00,1.8,69.8,8.9,9.7,80.5,90.2,48224,9,907,Moross-Morang,4,-82.93732919,42.42323974,514990
-83.12338486,42.36799294,2.02236E+11,Otsego St & Joy Rd,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 19:59:26+00,1.8,23.1,8.1,16.3,33.9,50.2,48204,10,1007,Petoskey-Otsego,5,-83.12338486,42.36799294,514991
-83.06357005,42.44053905,2.02236E+11,E Outer Dr & Ryan Rd,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,11PCT ,381030,2022/12/30 19:58:15+00,1.9,2.9,6.6,10.1,11.5,21.5,48234,11,1102,Farwell,3,-83.06357005,42.44053905,514992
-83.13094991,42.30692043,2.02236E+11,Lawndale St & Mandale St,PHONE,UNKNOWN PROBLEM,UNKPROB ,2,4PCT  ,843020,2022/12/30 19:57:11+00,2.3,1.7,6.2,12.1,18.6,30.8,48209,4,408,Springwells,6,-83.13094991,42.30692043,514993
-82.999191,42.35003755,2.02236E+11,Townsend St & E Congress St,W911 ,MT EMS-ENTRY,ENTRY   ,1,7PCT  ,851010,2022/12/30 19:53:46+00,0,0.3,25.6,73.2,26,99.1,48214,7,711,Islandview,5,-82.999191,42.35003755,514994
-83.1228211,42.38917621,2.02236E+11,Lawton St & Glendale St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 19:50:09+00,2.2,51.2,2.1,42.6,55.5,98,48238,10,1003,Dexter-Linwood,5,-83.1228211,42.38917621,514995
-82.97248444,42.40675288,2.02236E+11,Coplin St & Maiden St,W911 ,ONE DOWN/DRUG OD,OD      ,2,9PCT  ,842020,2022/12/30 19:49:13+00,0,8,1.4,12.1,14.1,26.3,48213,9,910,Outer Drive-Hayes,4,-82.97248444,42.40675288,514996
-83.27877715,42.42890643,2.02236E+11,W 7 Mile Rd & Woodbine St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,8PCT  ,397010,2022/12/30 19:46:31+00,2.2,1.6,0,183.3,7.8,191.1,48219,8,801,Five Points,1,-83.27877715,42.42890642,514997
-83.06002133,42.35058531,2.02236E+11,E Alexandrine St & W Alexandrine St,W911 ,PERSON WITH WEAPON,WEAPON  ,2,3PCT  ,345020,2022/12/30 19:45:30+00,1.2,44.3,7.4,18.4,53.2,71.6,48201,3,309,Midtown,6,-83.06002133,42.35058531,514998
-83.23200883,42.35039506,2.02236E+11,Minock St & Tireman St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,6PCT  ,843020,2022/12/30 19:45:00+00,1.8,10.4,0.6,12.7,16.9,29.5,48228,6,610,Warrendale,7,-83.23200883,42.35039506,514999
-83.2211846,42.44075676,2.02236E+11,Trojan St & Ashton Ave,W911 ,DV A/B I/P-J/H,DV A/B  ,1,8PCT  ,397010,2022/12/30 19:43:20+00,1.1,-1,7.2,34,10,44,48219,8,803,O'Hair Park,1,-83.2211846,42.44075676,515000
-83.2329261,42.34317321,2.02236E+11,Auburn St & W Warren Ave,W911 ,UDAA REPORT,UDAAREPT,4,6PCT  ,372040,2022/12/30 19:42:46+00,1.2,30.6,14.8,49.3,46.9,96.2,48228,6,612,Warrendale,7,-83.2329261,42.34317321,515001
-83.28492609,42.40705513,2.02236E+11,Salem St & Puritan St,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/30 19:41:30+00,1.5,3.2,0.7,31.8,5.8,37.5,48219,8,809,South of Six,1,-83.28492609,42.40705513,515002
-83.24483092,42.36699716,2.02236E+11,Orangelawn St & Pierson St,W911 ,SQUATTER DISTURBANCE,SQDISTB ,3,6PCT  ,825032,2022/12/30 19:39:25+00,1.3,0.7,9.1,56,11.4,67.4,48228,6,606,Franklin Park,7,-83.24483091,42.36699716,515003
-83.02396669,42.36484425,2.02236E+11,Mount Elliott St & Gratiot Ave,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,7PCT  ,343010,2022/12/30 19:37:04+00,1.8,4.2,9.4,61.8,17,78.8,48207,7,707,McDougall-Hunt,5,-83.02396669,42.36484425,515004
-82.95449625,42.39702895,2.02236E+11,E Warren Ave & Alter Rd,W911 ,ONE OVER THE WHEEL,OVR     ,2,5PCT  ,842021,2022/12/30 19:35:10+00,0.8,32.8,4.2,17,38.2,55.2,48215,5,506,Morningside,4,-82.95449625,42.39702895,515005
-82.99619777,42.4383025,2.02236E+11,Pinewood St & Barlow St,W911 ,MISSING SERIOUS,MISSSER ,1,9PCT  ,844010,2022/12/30 19:34:42+00,1.6,0.1,7.6,74.9,10.9,85.8,48205,9,901,Pulaski,3,-82.99619777,42.4383025,515006
-83.15051477,42.42787096,2.02236E+11,Margareta St & Woodingham Dr,W911 ,WELL BEING CHECK,WBC     ,3,12PCT ,843031,2022/12/30 19:33:50+00,3.4,154.7,17,3.4,175.4,178.8,48221,12,1208,Bagley,2,-83.15051477,42.42787096,515007
-83.0676988,42.42850584,2.02236E+11,E Grixdale St & Revere St,W911 ,VICIOUS ANIMAL,VICANML ,2,11PCT ,862020,2022/12/30 19:33:04+00,0,0.6,6.3,41.5,8,49.6,48234,11,1107,Conant Gardens,3,-83.0676988,42.42850584,515008
-83.19379241,42.43422639,2.02236E+11,Vassar Ave & Robson St,E911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/30 19:33:04+00,1,141.5,9.6,12.2,153.9,166.1,48235,12,1206,Seven Mile Lodge,2,-83.19379241,42.43422639,515009
-83.18235276,42.42007106,2.02236E+11,Lesure St & W Outer Dr,E911 ,HOLDING PERSON,HOLDPERS,3,12PCT ,845030,2022/12/30 19:32:18+00,3.7,123.1,1.1,31.4,128.1,159.5,48235,12,1206,Winship,2,-83.18235276,42.42007106,515010
-82.94813706,42.38089819,2.02236E+11,E Vernor Hwy & Marlborough St,W911 ,INVESTIGATE PERSON,INVPERS ,3,5PCT  ,843030,2022/12/30 19:29:48+00,2,53.8,0.1,3.8,58.6,62.4,48215,5,510,Riverbend,4,-82.94813706,42.38089819,515011
-82.94525379,42.37252298,2.02236E+11,Lakewood St & E Jefferson Ave,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/30 19:27:49+00,0.9,63.5,3.4,4.1,68.2,72.3,48215,5,512,Jefferson Chalmers,4,-82.94525379,42.37252298,515012
-82.94042029,42.4313369,2.02236E+11,Kingsville Ave & Beaconsfield Rd,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,LAWALL,352010,2022/12/30 19:27:15+00,0,2.8,8.8,30,12.6,42.6,48225,9,    ,Moross-Morang,4,-82.94042029,42.4313369,515013
-83.11007011,42.42011589,2.02236E+11,Covington Dr & 2nd Blvd,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,12PCT ,843020,2022/12/30 19:24:55+00,1,82.7,14.4,16.1,98.3,114.4,48203,12,1209,Palmer Park,2,-83.11007011,42.42011589,515014
-83.07742759,42.37641226,2.02236E+11,Woodward Ave & Melbourne St,W911 ,PERSON WITH WEAPON,WEAPON  ,2,3PCT  ,345020,2022/12/30 19:24:19+00,1.6,57.9,2.7,20.9,62.4,83.3,48202,3,303,Virginia Park,5,-83.07742759,42.37641226,515015
-83.1972944,42.42686442,2.02236E+11,Whitcomb St & Margareta St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,12PCT ,381030,2022/12/30 19:20:09+00,1.1,196.2,15.1,15.3,217.7,232.9,48235,12,1206,Winship,2,-83.1972944,42.42686442,515016
